Timestamp,LeftChannel,RightChannel,TachPulse
0.108594,-2.544034,1.683846,0.0
0.108750,-2.495630,1.709824,0.0
0.108906,-2.445724,1.734771,0.0
0.109063,-2.394344,1.758674,0.0
0.109219,-2.341522,1.781518,0.0
0.109375,-2.287289,1.803288,0.0
0.109531,-2.231679,1.823972,0.0
0.109687,-2.174724,1.843557,0.0
0.109844,-2.116460,1.862032,0.0
0.110000,-2.056920,1.879385,0.0
0.110156,-1.996142,1.895606,0.0
0.110312,-1.934161,1.910686,0.0
0.110469,-1.871015,1.924614,0.0
0.110625,-1.806742,1.937383,0.0
0.110781,-1.741381,1.948985,0.0
0.110937,-1.674971,1.959413,0.0
0.111094,-1.607552,1.968661,0.0
0.111250,-1.539164,1.976723,0.0
0.111406,-1.469849,1.983594,0.0
0.111562,-1.399649,1.989271,0.0
0.111719,-1.328606,1.993749,0.0
0.111875,-1.256763,1.997026,0.0
0.112031,-1.184163,1.999100,0.0
0.112187,-1.110849,1.999970,0.0
0.112344,-1.036866,1.999636,0.0
0.112500,-0.962259,1.998096,0.0
0.112656,-0.887072,1.995354,0.0
0.112812,-0.811350,1.991409,0.0
0.112969,-0.735140,1.986265,0.0
0.113125,-0.658487,1.979924,0.0
0.113281,-0.581437,1.972391,0.0
0.113437,-0.504038,1.963669,0.0
0.113594,-0.426334,1.953765,0.0
0.113750,-0.348374,1.942684,0.0
0.113906,-0.270204,1.930433,0.0
0.114062,-0.191871,1.917019,0.0
0.114219,-0.113423,1.902450,0.0
0.114375,-0.034906,1.886735,0.0
0.114531,0.043632,1.869884,0.0
0.114687,0.122143,1.851906,0.0
0.114844,0.200581,1.832813,0.0
0.115000,0.278898,1.812616,0.0
0.115156,0.357047,1.791327,0.0
0.115312,0.434981,1.768958,0.0
0.115469,0.512653,1.745525,0.0
0.115625,0.590017,1.721040,0.0
0.115781,0.667025,1.695518,0.0
0.115937,0.743631,1.668975,0.0
0.116094,0.819789,1.641426,0.0
0.116250,0.895453,1.612889,0.0
0.116406,0.970578,1.583381,0.0
0.116562,1.045118,1.552918,0.0
0.116719,1.119029,1.521520,0.0
0.116875,1.192265,1.489206,0.0
0.117031,1.264784,1.455994,0.0
0.117188,1.336540,1.421906,0.0
0.117344,1.407492,1.386961,0.0
0.117500,1.477596,1.351180,0.0
0.117656,1.546809,1.314586,0.0
0.117813,1.615091,1.277200,0.0
0.117969,1.682400,1.239044,0.0
0.118125,1.748696,1.200142,0.0
0.118281,1.813938,1.160518,0.0
0.118438,1.878088,1.120194,0.0
0.118594,1.941106,1.079195,0.0
0.118750,2.002955,1.037547,0.0
0.118906,2.063598,0.995273,0.0
0.119063,2.122997,0.952400,0.0
0.119219,2.181118,0.908953,0.0
0.119375,2.237925,0.864958,0.0
0.119531,2.293384,0.820443,0.0
0.119688,2.347461,0.775433,0.0
0.119844,2.400125,0.729957,0.0
0.120000,2.451342,0.684040,5.0
0.120156,2.501083,0.637712,0.0
0.120313,2.549318,0.590999,0.0
0.120469,2.596017,0.543931,0.0
0.120625,2.641152,0.496534,0.0
0.120781,2.684696,0.448839,0.0
0.120938,2.726623,0.400873,0.0
0.121094,2.766908,0.352666,0.0
0.121250,2.805526,0.304247,0.0
0.121406,2.842454,0.255644,0.0
0.121563,2.877669,0.206887,0.0
0.121719,2.911152,0.158006,0.0
0.121875,2.942881,0.109029,0.0
0.122031,2.972837,0.059987,0.0
0.122188,3.001002,0.010908,0.0
0.122344,3.027360,-0.038177,0.0
0.122500,3.051894,-0.087239,0.0
0.122656,3.074590,-0.136248,0.0
0.122813,3.095434,-0.185176,0.0
0.122969,3.114413,-0.233991,0.0
0.123125,3.131516,-0.282666,0.0
0.123281,3.146733,-0.331171,0.0
0.123438,3.160055,-0.379476,0.0
0.123594,3.171473,-0.427553,0.0
0.123750,3.180980,-0.475372,0.0
0.123906,3.188572,-0.522904,0.0
0.124063,3.194243,-0.570122,0.0
0.124219,3.197989,-0.616996,0.0
0.124375,3.199810,-0.663499,0.0
0.124531,3.199703,-0.709602,0.0
0.124688,3.197668,-0.755278,0.0
0.124844,3.193707,-0.800498,0.0
0.125000,3.187823,-0.845237,0.0
0.125156,3.180018,-0.889466,0.0
0.125312,3.170298,-0.933159,0.0
0.125469,3.158668,-0.976291,0.0
0.125625,3.145136,-1.018834,0.0
0.125781,3.129709,-1.060763,0.0
0.125938,3.112397,-1.102054,0.0
0.126094,3.093210,-1.142681,0.0
0.126250,3.072160,-1.182619,0.0
0.126406,3.049259,-1.221845,0.0
0.126562,3.024521,-1.260336,0.0
0.126719,2.997962,-1.298066,0.0
0.126875,2.969597,-1.335015,0.0
0.127031,2.939442,-1.371160,0.0
0.127188,2.907518,-1.406479,0.0
0.127344,2.873842,-1.440951,0.0
0.127500,2.838435,-1.474555,0.0
0.127656,2.801318,-1.507270,0.0
0.127812,2.762513,-1.539078,0.0
0.127969,2.722045,-1.569958,0.0
0.128125,2.679937,-1.599893,0.0
0.128281,2.636215,-1.628864,0.0
0.128438,2.590905,-1.656854,0.0
0.128594,2.544034,-1.683846,0.0
0.128750,2.495630,-1.709824,0.0
0.128906,2.445724,-1.734771,0.0
0.129062,2.394344,-1.758674,0.0
0.129219,2.341522,-1.781518,0.0
0.129375,2.287289,-1.803288,0.0
0.129531,2.231679,-1.823972,0.0
0.129688,2.174724,-1.843557,0.0
0.129844,2.116460,-1.862032,0.0
0.130000,2.056920,-1.879385,0.0
0.130156,1.996142,-1.895606,0.0
0.130312,1.934161,-1.910686,0.0
0.130469,1.871015,-1.924614,0.0
0.130625,1.806742,-1.937383,0.0
0.130781,1.741381,-1.948985,0.0
0.130938,1.674971,-1.959413,0.0
0.131094,1.607552,-1.968661,0.0
0.131250,1.539164,-1.976723,0.0
0.131406,1.469849,-1.983594,0.0
0.131562,1.399649,-1.989271,0.0
0.131719,1.328606,-1.993749,0.0
0.131875,1.256763,-1.997026,0.0
0.132031,1.184163,-1.999100,0.0
0.132188,1.110849,-1.999970,0.0
0.132344,1.036866,-1.999636,0.0
0.132500,0.962259,-1.998096,0.0
0.132656,0.887072,-1.995354,0.0
0.132812,0.811350,-1.991409,0.0
0.132969,0.735140,-1.986265,0.0
0.133125,0.658487,-1.979924,0.0
0.133281,0.581437,-1.972391,0.0
0.133437,0.504038,-1.963669,0.0
0.133594,0.426334,-1.953765,0.0
0.133750,0.348374,-1.942684,0.0
0.133906,0.270204,-1.930433,0.0
0.134063,0.191871,-1.917019,0.0
0.134219,0.113423,-1.902450,0.0
0.134375,0.034906,-1.886735,0.0
0.134531,-0.043632,-1.869884,0.0
0.134687,-0.122143,-1.851906,0.0
0.134844,-0.200581,-1.832813,0.0
0.135000,-0.278898,-1.812616,0.0
0.135156,-0.357047,-1.791327,0.0
0.135313,-0.434981,-1.768958,0.0
0.135469,-0.512653,-1.745525,0.0
0.135625,-0.590017,-1.721040,0.0
0.135781,-0.667025,-1.695518,0.0
0.135937,-0.743631,-1.668975,0.0
0.136094,-0.819789,-1.641426,0.0
0.136250,-0.895453,-1.612889,0.0
0.136406,-0.970578,-1.583381,0.0
0.136563,-1.045118,-1.552918,0.0
0.136719,-1.119029,-1.521520,0.0
0.136875,-1.192265,-1.489206,0.0
0.137031,-1.264784,-1.455994,0.0
0.137187,-1.336540,-1.421906,0.0
0.137344,-1.407492,-1.386961,0.0
0.137500,-1.477596,-1.351180,0.0
0.137656,-1.546809,-1.314586,0.0
0.137813,-1.615091,-1.277200,0.0
0.137969,-1.682400,-1.239044,0.0
0.138125,-1.748696,-1.200142,0.0
0.138281,-1.813938,-1.160518,0.0
0.138437,-1.878088,-1.120194,0.0
0.138594,-1.941106,-1.079195,0.0
0.138750,-2.002955,-1.037547,0.0
0.138906,-2.063598,-0.995273,0.0
0.139063,-2.122997,-0.952400,0.0
0.139219,-2.181118,-0.908953,0.0
0.139375,-2.237925,-0.864958,0.0
0.139531,-2.293384,-0.820443,0.0
0.139687,-2.347461,-0.775433,0.0
0.139844,-2.400125,-0.729957,0.0
0.140000,-2.451342,-0.684040,0.0
0.140156,-2.501083,-0.637712,0.0
0.140313,-2.549318,-0.590999,0.0
0.140469,-2.596017,-0.543931,0.0
0.140625,-2.641152,-0.496534,0.0
0.140781,-2.684696,-0.448839,0.0
0.140937,-2.726623,-0.400873,0.0
0.141094,-2.766908,-0.352666,0.0
0.141250,-2.805526,-0.304247,0.0
0.141406,-2.842454,-0.255644,0.0
0.141563,-2.877669,-0.206887,0.0
0.141719,-2.911152,-0.158006,0.0
0.141875,-2.942881,-0.109029,0.0
0.142031,-2.972837,-0.059987,0.0
0.142187,-3.001002,-0.010908,0.0
0.142344,-3.027360,0.038177,0.0
0.142500,-3.051894,0.087239,0.0
0.142656,-3.074590,0.136248,0.0
0.142813,-3.095434,0.185176,0.0
0.142969,-3.114413,0.233991,0.0
0.143125,-3.131516,0.282666,0.0
0.143281,-3.146733,0.331171,0.0
0.143437,-3.160055,0.379476,0.0
0.143594,-3.171473,0.427553,0.0
0.143750,-3.180980,0.475372,0.0
0.143906,-3.188572,0.522904,0.0
0.144063,-3.194243,0.570122,0.0
0.144219,-3.197989,0.616996,0.0
0.144375,-3.199810,0.663499,0.0
0.144531,-3.199703,0.709602,0.0
0.144687,-3.197668,0.755278,0.0
0.144844,-3.193707,0.800498,0.0
0.145000,-3.187823,0.845237,0.0
0.145156,-3.180018,0.889466,0.0
0.145313,-3.170298,0.933159,0.0
0.145469,-3.158668,0.976291,0.0
0.145625,-3.145136,1.018834,0.0
0.145781,-3.129709,1.060763,0.0
0.145937,-3.112397,1.102054,0.0
0.146094,-3.093210,1.142681,0.0
0.146250,-3.072160,1.182619,0.0
0.146406,-3.049259,1.221845,0.0
0.146563,-3.024521,1.260336,0.0
0.146719,-2.997962,1.298066,0.0
0.146875,-2.969597,1.335015,0.0
0.147031,-2.939442,1.371160,0.0
0.147187,-2.907518,1.406479,0.0
0.147344,-2.873842,1.440951,0.0
0.147500,-2.838435,1.474555,0.0
0.147656,-2.801318,1.507270,0.0
0.147813,-2.762513,1.539078,0.0
0.147969,-2.722045,1.569958,0.0
0.148125,-2.679937,1.599893,0.0
0.148281,-2.636215,1.628864,0.0
0.148438,-2.590905,1.656854,0.0
0.148594,-2.544034,1.683846,0.0
0.148750,-2.495630,1.709824,0.0
0.148906,-2.445724,1.734771,0.0
0.149062,-2.394344,1.758674,0.0
0.149219,-2.341522,1.781518,0.0
0.149375,-2.287289,1.803288,0.0
0.149531,-2.231679,1.823972,0.0
0.149688,-2.174724,1.843557,0.0
0.149844,-2.116460,1.862032,0.0
0.150000,-2.056920,1.879385,0.0
0.150156,-1.996142,1.895606,0.0
0.150312,-1.934161,1.910686,0.0
0.150469,-1.871015,1.924614,0.0
0.150625,-1.806742,1.937383,0.0
0.150781,-1.741381,1.948985,0.0
0.150938,-1.674971,1.959413,0.0
0.151094,-1.607552,1.968661,0.0
0.151250,-1.539164,1.976723,0.0
0.151406,-1.469849,1.983594,0.0
0.151562,-1.399649,1.989271,0.0
0.151719,-1.328606,1.993749,0.0
0.151875,-1.256763,1.997026,0.0
0.152031,-1.184163,1.999100,0.0
0.152188,-1.110849,1.999970,0.0
0.152344,-1.036866,1.999636,0.0
0.152500,-0.962259,1.998096,0.0
0.152656,-0.887072,1.995354,0.0
0.152812,-0.811350,1.991409,0.0
0.152969,-0.735140,1.986265,0.0
0.153125,-0.658487,1.979924,0.0
0.153281,-0.581437,1.972391,0.0
0.153438,-0.504038,1.963669,0.0
0.153594,-0.426334,1.953765,0.0
0.153750,-0.348374,1.942684,0.0
0.153906,-0.270204,1.930433,0.0
0.154062,-0.191871,1.917019,0.0
0.154219,-0.113423,1.902450,0.0
0.154375,-0.034906,1.886735,0.0
0.154531,0.043632,1.869884,0.0
0.154688,0.122143,1.851906,0.0
0.154844,0.200581,1.832813,0.0
0.155000,0.278898,1.812616,0.0
0.155156,0.357047,1.791327,0.0
0.155312,0.434981,1.768958,0.0
0.155469,0.512653,1.745525,0.0
0.155625,0.590017,1.721040,0.0
0.155781,0.667025,1.695518,0.0
0.155938,0.743631,1.668975,0.0
0.156094,0.819789,1.641426,0.0
0.156250,0.895453,1.612889,0.0
0.156406,0.970578,1.583381,0.0
0.156562,1.045118,1.552918,0.0
0.156719,1.119029,1.521520,0.0
0.156875,1.192265,1.489206,0.0
0.157031,1.264784,1.455994,0.0
0.157188,1.336540,1.421906,0.0
0.157344,1.407492,1.386961,0.0
0.157500,1.477596,1.351180,0.0
0.157656,1.546809,1.314586,0.0
0.157812,1.615091,1.277200,0.0
0.157969,1.682400,1.239044,0.0
0.158125,1.748696,1.200142,0.0
0.158281,1.813938,1.160518,0.0
0.158438,1.878088,1.120194,0.0
0.158594,1.941106,1.079195,0.0
0.158750,2.002955,1.037547,0.0
0.158906,2.063598,0.995273,0.0
0.159062,2.122997,0.952400,0.0
0.159219,2.181118,0.908953,0.0
0.159375,2.237925,0.864958,0.0
0.159531,2.293384,0.820443,0.0
0.159688,2.347461,0.775433,0.0
0.159844,2.400125,0.729957,0.0
0.160000,2.451342,0.684040,5.0
0.160156,2.501083,0.637712,0.0
0.160312,2.549318,0.590999,0.0
0.160469,2.596017,0.543931,0.0
0.160625,2.641152,0.496534,0.0
0.160781,2.684696,0.448839,0.0
0.160938,2.726623,0.400873,0.0
0.161094,2.766908,0.352666,0.0
0.161250,2.805526,0.304247,0.0
0.161406,2.842454,0.255644,0.0
0.161562,2.877669,0.206887,0.0
0.161719,2.911152,0.158006,0.0
0.161875,2.942881,0.109029,0.0
0.162031,2.972837,0.059987,0.0
0.162188,3.001002,0.010908,0.0
0.162344,3.027360,-0.038177,0.0
0.162500,3.051894,-0.087239,0.0
0.162656,3.074590,-0.136248,0.0
0.162812,3.095434,-0.185176,0.0
0.162969,3.114413,-0.233991,0.0
0.163125,3.131516,-0.282666,0.0
0.163281,3.146733,-0.331171,0.0
0.163438,3.160055,-0.379476,0.0
0.163594,3.171473,-0.427553,0.0
0.163750,3.180980,-0.475372,0.0
0.163906,3.188572,-0.522904,0.0
0.164062,3.194243,-0.570122,0.0
0.164219,3.197989,-0.616996,0.0
0.164375,3.199810,-0.663499,0.0
0.164531,3.199703,-0.709602,0.0
0.164687,3.197668,-0.755278,0.0
0.164844,3.193707,-0.800498,0.0
0.165000,3.187823,-0.845237,0.0
0.165156,3.180018,-0.889466,0.0
0.165313,3.170298,-0.933159,0.0
0.165469,3.158668,-0.976291,0.0
0.165625,3.145136,-1.018834,0.0
0.165781,3.129709,-1.060763,0.0
0.165937,3.112397,-1.102054,0.0
0.166094,3.093210,-1.142681,0.0
0.166250,3.072160,-1.182619,0.0
0.166406,3.049259,-1.221845,0.0
0.166563,3.024521,-1.260336,0.0
0.166719,2.997962,-1.298066,0.0
0.166875,2.969597,-1.335015,0.0
0.167031,2.939442,-1.371160,0.0
0.167187,2.907518,-1.406479,0.0
0.167344,2.873842,-1.440951,0.0
0.167500,2.838435,-1.474555,0.0
0.167656,2.801318,-1.507270,0.0
0.167813,2.762513,-1.539078,0.0
0.167969,2.722045,-1.569958,0.0
0.168125,2.679937,-1.599893,0.0
0.168281,2.636215,-1.628864,0.0
0.168437,2.590905,-1.656854,0.0
0.168594,2.544034,-1.683846,0.0
0.168750,2.495630,-1.709824,0.0
0.168906,2.445724,-1.734771,0.0
0.169063,2.394344,-1.758674,0.0
0.169219,2.341522,-1.781518,0.0
0.169375,2.287289,-1.803288,0.0
0.169531,2.231679,-1.823972,0.0
0.169687,2.174724,-1.843557,0.0
0.169844,2.116460,-1.862032,0.0
0.170000,2.056920,-1.879385,0.0
0.170156,1.996142,-1.895606,0.0
0.170313,1.934161,-1.910686,0.0
0.170469,1.871015,-1.924614,0.0
0.170625,1.806742,-1.937383,0.0
0.170781,1.741381,-1.948985,0.0
0.170937,1.674971,-1.959413,0.0
0.171094,1.607552,-1.968661,0.0
0.171250,1.539164,-1.976723,0.0
0.171406,1.469849,-1.983594,0.0
0.171563,1.399649,-1.989271,0.0
0.171719,1.328606,-1.993749,0.0
0.171875,1.256763,-1.997026,0.0
0.172031,1.184163,-1.999100,0.0
0.172187,1.110849,-1.999970,0.0
0.172344,1.036866,-1.999636,0.0
0.172500,0.962259,-1.998096,0.0
0.172656,0.887072,-1.995354,0.0
0.172813,0.811350,-1.991409,0.0
0.172969,0.735140,-1.986265,0.0
0.173125,0.658487,-1.979924,0.0
0.173281,0.581437,-1.972391,0.0
0.173437,0.504038,-1.963669,0.0
0.173594,0.426334,-1.953765,0.0
0.173750,0.348374,-1.942684,0.0
0.173906,0.270204,-1.930433,0.0
0.174063,0.191871,-1.917019,0.0
0.174219,0.113423,-1.902450,0.0
0.174375,0.034906,-1.886735,0.0
0.174531,-0.043632,-1.869884,0.0
0.174687,-0.122143,-1.851906,0.0
0.174844,-0.200581,-1.832813,0.0
0.175000,-0.278898,-1.812616,0.0
0.175156,-0.357047,-1.791327,0.0
0.175313,-0.434981,-1.768958,0.0
0.175469,-0.512653,-1.745525,0.0
0.175625,-0.590017,-1.721040,0.0
0.175781,-0.667025,-1.695518,0.0
0.175937,-0.743631,-1.668975,0.0
0.176094,-0.819789,-1.641426,0.0
0.176250,-0.895453,-1.612889,0.0
0.176406,-0.970578,-1.583381,0.0
0.176563,-1.045118,-1.552918,0.0
0.176719,-1.119029,-1.521520,0.0
0.176875,-1.192265,-1.489206,0.0
0.177031,-1.264784,-1.455994,0.0
0.177187,-1.336540,-1.421906,0.0
0.177344,-1.407492,-1.386961,0.0
0.177500,-1.477596,-1.351180,0.0
0.177656,-1.546809,-1.314586,0.0
0.177813,-1.615091,-1.277200,0.0
0.177969,-1.682400,-1.239044,0.0
0.178125,-1.748696,-1.200142,0.0
0.178281,-1.813938,-1.160518,0.0
0.178437,-1.878088,-1.120194,0.0
0.178594,-1.941106,-1.079195,0.0
0.178750,-2.002955,-1.037547,0.0
0.178906,-2.063598,-0.995273,0.0
0.179063,-2.122997,-0.952400,0.0
0.179219,-2.181118,-0.908953,0.0
0.179375,-2.237925,-0.864958,0.0
0.179531,-2.293384,-0.820443,0.0
0.179688,-2.347461,-0.775433,0.0
0.179844,-2.400125,-0.729957,0.0
0.180000,-2.451342,-0.684040,0.0
0.180156,-2.501083,-0.637712,0.0
0.180312,-2.549318,-0.590999,0.0
0.180469,-2.596017,-0.543931,0.0
0.180625,-2.641152,-0.496534,0.0
0.180781,-2.684696,-0.448839,0.0
0.180938,-2.726623,-0.400873,0.0
0.181094,-2.766908,-0.352666,0.0
0.181250,-2.805526,-0.304247,0.0
0.181406,-2.842454,-0.255644,0.0
0.181562,-2.877669,-0.206887,0.0
0.181719,-2.911152,-0.158006,0.0
0.181875,-2.942881,-0.109029,0.0
0.182031,-2.972837,-0.059987,0.0
0.182188,-3.001002,-0.010908,0.0
0.182344,-3.027360,0.038177,0.0
0.182500,-3.051894,0.087239,0.0
0.182656,-3.074590,0.136248,0.0
0.182812,-3.095434,0.185176,0.0
0.182969,-3.114413,0.233991,0.0
0.183125,-3.131516,0.282666,0.0
0.183281,-3.146733,0.331171,0.0
0.183438,-3.160055,0.379476,0.0
0.183594,-3.171473,0.427553,0.0
0.183750,-3.180980,0.475372,0.0
0.183906,-3.188572,0.522904,0.0
0.184062,-3.194243,0.570122,0.0
0.184219,-3.197989,0.616996,0.0
0.184375,-3.199810,0.663499,0.0
0.184531,-3.199703,0.709602,0.0
0.184688,-3.197668,0.755278,0.0
0.184844,-3.193707,0.800498,0.0
0.185000,-3.187823,0.845237,0.0
0.185156,-3.180018,0.889466,0.0
0.185312,-3.170298,0.933159,0.0
0.185469,-3.158668,0.976291,0.0
0.185625,-3.145136,1.018834,0.0
0.185781,-3.129709,1.060763,0.0
0.185938,-3.112397,1.102054,0.0
0.186094,-3.093210,1.142681,0.0
0.186250,-3.072160,1.182619,0.0
0.186406,-3.049259,1.221845,0.0
0.186562,-3.024521,1.260336,0.0
0.186719,-2.997962,1.298066,0.0
0.186875,-2.969597,1.335015,0.0
0.187031,-2.939442,1.371160,0.0
0.187188,-2.907518,1.406479,0.0
0.187344,-2.873842,1.440951,0.0
0.187500,-2.838435,1.474555,0.0
0.187656,-2.801318,1.507270,0.0
0.187812,-2.762513,1.539078,0.0
0.187969,-2.722045,1.569958,0.0
0.188125,-2.679937,1.599893,0.0
0.188281,-2.636215,1.628864,0.0
0.188438,-2.590905,1.656854,0.0
0.188594,-2.544034,1.683846,0.0
0.188750,-2.495630,1.709824,0.0
0.188906,-2.445724,1.734771,0.0
0.189062,-2.394344,1.758674,0.0
0.189219,-2.341522,1.781518,0.0
0.189375,-2.287289,1.803288,0.0
0.189531,-2.231679,1.823972,0.0
0.189688,-2.174724,1.843557,0.0
0.189844,-2.116460,1.862032,0.0
0.190000,-2.056920,1.879385,0.0
0.190156,-1.996142,1.895606,0.0
0.190312,-1.934161,1.910686,0.0
0.190469,-1.871015,1.924614,0.0
0.190625,-1.806742,1.937383,0.0
0.190781,-1.741381,1.948985,0.0
0.190938,-1.674971,1.959413,0.0
0.191094,-1.607552,1.968661,0.0
0.191250,-1.539164,1.976723,0.0
0.191406,-1.469849,1.983594,0.0
0.191562,-1.399649,1.989271,0.0
0.191719,-1.328606,1.993749,0.0
0.191875,-1.256763,1.997026,0.0
0.192031,-1.184163,1.999100,0.0
0.192188,-1.110849,1.999970,0.0
0.192344,-1.036866,1.999636,0.0
0.192500,-0.962259,1.998096,0.0
0.192656,-0.887072,1.995354,0.0
0.192812,-0.811350,1.991409,0.0
0.192969,-0.735140,1.986265,0.0
0.193125,-0.658487,1.979924,0.0
0.193281,-0.581437,1.972391,0.0
0.193438,-0.504038,1.963669,0.0
0.193594,-0.426334,1.953765,0.0
0.193750,-0.348374,1.942684,0.0
0.193906,-0.270204,1.930433,0.0
0.194062,-0.191871,1.917019,0.0
0.194219,-0.113423,1.902450,0.0
0.194375,-0.034906,1.886735,0.0
0.194531,0.043632,1.869884,0.0
0.194688,0.122143,1.851906,0.0
0.194844,0.200581,1.832813,0.0
0.195000,0.278898,1.812616,0.0
0.195156,0.357047,1.791327,0.0
0.195312,0.434981,1.768958,0.0
0.195469,0.512653,1.745525,0.0
0.195625,0.590017,1.721040,0.0
0.195781,0.667025,1.695518,0.0
0.195937,0.743631,1.668975,0.0
0.196094,0.819789,1.641426,0.0
0.196250,0.895453,1.612889,0.0
0.196406,0.970578,1.583381,0.0
0.196563,1.045118,1.552918,0.0
0.196719,1.119029,1.521520,0.0
0.196875,1.192265,1.489206,0.0
0.197031,1.264784,1.455994,0.0
0.197187,1.336540,1.421906,0.0
0.197344,1.407492,1.386961,0.0
0.197500,1.477596,1.351180,0.0
0.197656,1.546809,1.314586,0.0
0.197813,1.615091,1.277200,0.0
0.197969,1.682400,1.239044,0.0
0.198125,1.748696,1.200142,0.0
0.198281,1.813938,1.160518,0.0
0.198437,1.878088,1.120194,0.0
0.198594,1.941106,1.079195,0.0
0.198750,2.002955,1.037547,0.0
0.198906,2.063598,0.995273,0.0
0.199063,2.122997,0.952400,0.0
0.199219,2.181118,0.908953,0.0
0.199375,2.237925,0.864958,0.0
0.199531,2.293384,0.820443,0.0
0.199687,2.347461,0.775433,0.0
0.199844,2.400125,0.729957,0.0
0.200000,2.451342,0.684040,5.0
0.200156,2.501083,0.637712,0.0
0.200313,2.549318,0.590999,0.0
0.200469,2.596017,0.543931,0.0
0.200625,2.641152,0.496534,0.0
0.200781,2.684696,0.448839,0.0
0.200937,2.726623,0.400873,0.0
0.201094,2.766908,0.352666,0.0
0.201250,2.805526,0.304247,0.0
0.201406,2.842454,0.255644,0.0
0.201563,2.877669,0.206887,0.0
0.201719,2.911152,0.158006,0.0
0.201875,2.942881,0.109029,0.0
0.202031,2.972837,0.059987,0.0
0.202187,3.001002,0.010908,0.0
0.202344,3.027360,-0.038177,0.0
0.202500,3.051894,-0.087239,0.0
0.202656,3.074590,-0.136248,0.0
0.202813,3.095434,-0.185176,0.0
0.202969,3.114413,-0.233991,0.0
0.203125,3.131516,-0.282666,0.0
0.203281,3.146733,-0.331171,0.0
0.203437,3.160055,-0.379476,0.0
0.203594,3.171473,-0.427553,0.0
0.203750,3.180980,-0.475372,0.0
0.203906,3.188572,-0.522904,0.0
0.204063,3.194243,-0.570122,0.0
0.204219,3.197989,-0.616996,0.0
0.204375,3.199810,-0.663499,0.0
0.204531,3.199703,-0.709602,0.0
0.204687,3.197668,-0.755278,0.0
0.204844,3.193707,-0.800498,0.0
0.205000,3.187823,-0.845237,0.0
0.205156,3.180018,-0.889466,0.0
0.205313,3.170298,-0.933159,0.0
0.205469,3.158668,-0.976291,0.0
0.205625,3.145136,-1.018834,0.0
0.205781,3.129709,-1.060763,0.0
0.205937,3.112397,-1.102054,0.0
0.206094,3.093210,-1.142681,0.0
0.206250,3.072160,-1.182619,0.0
0.206406,3.049259,-1.221845,0.0
0.206563,3.024521,-1.260336,0.0
0.206719,2.997962,-1.298066,0.0
0.206875,2.969597,-1.335015,0.0
0.207031,2.939442,-1.371160,0.0
0.207187,2.907518,-1.406479,0.0
0.207344,2.873842,-1.440951,0.0
0.207500,2.838435,-1.474555,0.0
0.207656,2.801318,-1.507270,0.0
0.207813,2.762513,-1.539078,0.0
0.207969,2.722045,-1.569958,0.0
0.208125,2.679937,-1.599893,0.0
0.208281,2.636215,-1.628864,0.0
0.208437,2.590905,-1.656854,0.0
0.208594,2.544034,-1.683846,0.0
0.208750,2.495630,-1.709824,0.0
0.208906,2.445724,-1.734771,0.0
0.209063,2.394344,-1.758674,0.0
0.209219,2.341522,-1.781518,0.0
0.209375,2.287289,-1.803288,0.0
0.209531,2.231679,-1.823972,0.0
0.209687,2.174724,-1.843557,0.0
0.209844,2.116460,-1.862032,0.0
0.210000,2.056920,-1.879385,0.0
0.210156,1.996142,-1.895606,0.0
0.210313,1.934161,-1.910686,0.0
0.210469,1.871015,-1.924614,0.0
0.210625,1.806742,-1.937383,0.0
0.210781,1.741381,-1.948985,0.0
0.210938,1.674971,-1.959413,0.0
0.211094,1.607552,-1.968661,0.0
0.211250,1.539164,-1.976723,0.0
0.211406,1.469849,-1.983594,0.0
0.211562,1.399649,-1.989271,0.0
0.211719,1.328606,-1.993749,0.0
0.211875,1.256763,-1.997026,0.0
0.212031,1.184163,-1.999100,0.0
0.212188,1.110849,-1.999970,0.0
0.212344,1.036866,-1.999636,0.0
0.212500,0.962259,-1.998096,0.0
0.212656,0.887072,-1.995354,0.0
0.212812,0.811350,-1.991409,0.0
0.212969,0.735140,-1.986265,0.0
0.213125,0.658487,-1.979924,0.0
0.213281,0.581437,-1.972391,0.0
0.213438,0.504038,-1.963669,0.0
0.213594,0.426334,-1.953765,0.0
0.213750,0.348374,-1.942684,0.0
0.213906,0.270204,-1.930433,0.0
0.214062,0.191871,-1.917019,0.0
0.214219,0.113423,-1.902450,0.0
0.214375,0.034906,-1.886735,0.0
0.214531,-0.043632,-1.869884,0.0
0.214688,-0.122143,-1.851906,0.0
0.214844,-0.200581,-1.832813,0.0
0.215000,-0.278898,-1.812616,0.0
0.215156,-0.357047,-1.791327,0.0
0.215312,-0.434981,-1.768958,0.0
0.215469,-0.512653,-1.745525,0.0
0.215625,-0.590017,-1.721040,0.0
0.215781,-0.667025,-1.695518,0.0
0.215938,-0.743631,-1.668975,0.0
0.216094,-0.819789,-1.641426,0.0
0.216250,-0.895453,-1.612889,0.0
0.216406,-0.970578,-1.583381,0.0
0.216562,-1.045118,-1.552918,0.0
0.216719,-1.119029,-1.521520,0.0
0.216875,-1.192265,-1.489206,0.0
0.217031,-1.264784,-1.455994,0.0
0.217188,-1.336540,-1.421906,0.0
0.217344,-1.407492,-1.386961,0.0
0.217500,-1.477596,-1.351180,0.0
0.217656,-1.546809,-1.314586,0.0
0.217812,-1.615091,-1.277200,0.0
